Character,Season,Day,Weather,CC_Completed,BFF_6PlusHearts,Spouse,Start,End,Location
Leah,Fall,Friday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Friday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Friday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Friday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Friday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Friday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Friday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Friday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Friday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Friday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Friday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Saturday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Saturday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Saturday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Saturday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Saturday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Saturday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Saturday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Saturday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Saturday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Saturday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Saturday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Saturday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Sunday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Sunday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Sunday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Sunday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Sunday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Sunday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Sunday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Sunday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Sunday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Sunday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Sunday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Sunday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Monday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Fall,Monday,Nice,Yes,Yes,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Fall,Monday,Nice,Yes,Yes,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Fall,Monday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Fall,Monday,Nice,No,Yes,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Fall,Monday,Nice,No,Yes,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Fall,Monday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Fall,Monday,Nice,Yes,No,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Fall,Monday,Nice,Yes,No,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Fall,Monday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Fall,Monday,Nice,No,No,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Fall,Monday,Nice,No,No,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Fall,Tuesday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Fall,Tuesday,Nice,Yes,Yes,No,1/1/2000 12:00,1/1/2000 19:00,Pelican Town
Leah,Fall,Tuesday,Nice,Yes,Yes,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Fall,Tuesday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Fall,Tuesday,Nice,No,Yes,No,1/1/2000 12:00,1/1/2000 19:00,Pelican Town
Leah,Fall,Tuesday,Nice,No,Yes,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Fall,Tuesday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Fall,Tuesday,Nice,Yes,No,No,1/1/2000 12:00,1/1/2000 19:00,Pelican Town
Leah,Fall,Tuesday,Nice,Yes,No,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Fall,Tuesday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Fall,Tuesday,Nice,No,No,No,1/1/2000 12:00,1/1/2000 19:00,Pelican Town
Leah,Fall,Tuesday,Nice,No,No,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Fall,Wednesday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Fall,Wednesday,Nice,Yes,Yes,No,1/1/2000 12:00,1/1/2000 19:00,Pelican Town
Leah,Fall,Wednesday,Nice,Yes,Yes,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Fall,Wednesday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Fall,Wednesday,Nice,No,Yes,No,1/1/2000 12:00,1/1/2000 19:00,Pelican Town
Leah,Fall,Wednesday,Nice,No,Yes,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Fall,Wednesday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Fall,Wednesday,Nice,Yes,No,No,1/1/2000 12:00,1/1/2000 19:00,Pelican Town
Leah,Fall,Wednesday,Nice,Yes,No,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Fall,Wednesday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Fall,Wednesday,Nice,No,No,No,1/1/2000 12:00,1/1/2000 19:00,Pelican Town
Leah,Fall,Wednesday,Nice,No,No,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Fall,Thursday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Fall,Thursday,Nice,Yes,Yes,No,1/1/2000 12:00,1/1/2000 19:00,Pelican Town
Leah,Fall,Thursday,Nice,Yes,Yes,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Fall,Thursday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Fall,Thursday,Nice,No,Yes,No,1/1/2000 12:00,1/1/2000 19:00,Pelican Town
Leah,Fall,Thursday,Nice,No,Yes,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Fall,Thursday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Fall,Thursday,Nice,Yes,No,No,1/1/2000 12:00,1/1/2000 19:00,Pelican Town
Leah,Fall,Thursday,Nice,Yes,No,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Fall,Thursday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Fall,Thursday,Nice,No,No,No,1/1/2000 12:00,1/1/2000 19:00,Pelican Town
Leah,Fall,Thursday,Nice,No,No,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Fall,Friday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Friday,Nice,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Friday,Nice,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Friday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Friday,Nice,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Friday,Nice,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Friday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Friday,Nice,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Friday,Nice,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Friday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Friday,Nice,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Friday,Nice,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Saturday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Saturday,Nice,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Saturday,Nice,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Saturday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Saturday,Nice,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Saturday,Nice,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Saturday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Saturday,Nice,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Saturday,Nice,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Saturday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Fall,Saturday,Nice,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Fall,Saturday,Nice,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Fall,Sunday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Fall,Sunday,Nice,Yes,Yes,No,1/1/2000 12:00,1/1/2000 19:00,Pelican Town
Leah,Fall,Sunday,Nice,Yes,Yes,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Fall,Sunday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Fall,Sunday,Nice,No,Yes,No,1/1/2000 12:00,1/1/2000 19:00,Pelican Town
Leah,Fall,Sunday,Nice,No,Yes,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Fall,Sunday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Fall,Sunday,Nice,Yes,No,No,1/1/2000 12:00,1/1/2000 19:00,Pelican Town
Leah,Fall,Sunday,Nice,Yes,No,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Fall,Sunday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 12:00,Home
Leah,Fall,Sunday,Nice,No,No,No,1/1/2000 12:00,1/1/2000 19:00,Pelican Town
Leah,Fall,Sunday,Nice,No,No,No,1/1/2000 19:00,1/2/2000 0:00,Home
Leah,Winter,Monday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Winter,Monday,Raining,Yes,Yes,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Winter,Monday,Raining,Yes,Yes,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Winter,Monday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Winter,Monday,Raining,No,Yes,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Winter,Monday,Raining,No,Yes,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Winter,Monday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Winter,Monday,Raining,Yes,No,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Winter,Monday,Raining,Yes,No,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Winter,Monday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Winter,Monday,Raining,No,No,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Winter,Monday,Raining,No,No,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Winter,Monday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Winter,Monday,Nice,Yes,Yes,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Winter,Monday,Nice,Yes,Yes,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Winter,Monday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Winter,Monday,Nice,No,Yes,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Winter,Monday,Nice,No,Yes,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Winter,Monday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Winter,Monday,Nice,Yes,No,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Winter,Monday,Nice,Yes,No,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Winter,Monday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 11:00,Home
Leah,Winter,Monday,Nice,No,No,No,1/1/2000 11:00,1/1/2000 17:00,General Store
Leah,Winter,Monday,Nice,No,No,No,1/1/2000 17:00,1/2/2000 0:00,Home
Leah,Winter,Tuesday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Tuesday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Tuesday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Tuesday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Tuesday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Tuesday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Tuesday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Tuesday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Tuesday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Tuesday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Tuesday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Tuesday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Tuesday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Tuesday,Nice,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Tuesday,Nice,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Tuesday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Tuesday,Nice,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Tuesday,Nice,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Tuesday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Tuesday,Nice,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Tuesday,Nice,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Tuesday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Tuesday,Nice,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Tuesday,Nice,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Wednesday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Wednesday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Wednesday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Wednesday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Wednesday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Wednesday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Wednesday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Wednesday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Wednesday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Wednesday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Wednesday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Wednesday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Wednesday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Wednesday,Nice,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Wednesday,Nice,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Wednesday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Wednesday,Nice,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Wednesday,Nice,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Wednesday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Wednesday,Nice,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Wednesday,Nice,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Wednesday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Wednesday,Nice,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Wednesday,Nice,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Thursday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Thursday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Thursday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Thursday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Thursday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Thursday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Thursday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Thursday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Thursday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Thursday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Thursday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Thursday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Thursday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Thursday,Nice,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Thursday,Nice,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Thursday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Thursday,Nice,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Thursday,Nice,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Thursday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Thursday,Nice,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Thursday,Nice,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Thursday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Thursday,Nice,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Thursday,Nice,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Friday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Friday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Friday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Friday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Friday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Friday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Friday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Friday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Friday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Friday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Friday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Friday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Friday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Friday,Nice,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Friday,Nice,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Friday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Friday,Nice,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Friday,Nice,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Friday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Friday,Nice,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Friday,Nice,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Friday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Friday,Nice,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Friday,Nice,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Saturday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Saturday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Saturday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Saturday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Saturday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Saturday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Saturday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Saturday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Saturday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Saturday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Saturday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Saturday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Saturday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Saturday,Nice,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Saturday,Nice,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Saturday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Saturday,Nice,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Saturday,Nice,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Saturday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Saturday,Nice,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Saturday,Nice,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Saturday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Saturday,Nice,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Saturday,Nice,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Sunday,Raining,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Sunday,Raining,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Sunday,Raining,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Sunday,Raining,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Sunday,Raining,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Sunday,Raining,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Sunday,Raining,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Sunday,Raining,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Sunday,Raining,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Sunday,Raining,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Sunday,Raining,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Sunday,Raining,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
